"product_id","sku","name","price","sale_price","original_price","grape","wine_type","producer","country","region","abv","volume","vintage","stock_status","categories","description","url","image"
"11805","VT/0053","Champagne Charles Heidsieck Brut Réserve","2","","","Blend","Champagne","Nhà sản xuất","Puglia","","1","750ml","","in-stock","","Dòng Champagne xuất sắc với hương thơm phức hợp nhờ lượng rượu dự trữ 50%, tràn ngập hương bánh mỳ brioche nướng, hương xoài, mơ và mận vàng quyện với hương trái cây sấy, hạt hạnh nhân bùi ngậy. Vị Champagne đậm mà chua thanh, hòa cùng lớp bọt sủi nhung mượt, dư vị khoáng chất tươi mát.","https://winecellar.vn/ruou-vang-phap/champagne-charles-heidsieck-brut-reserve/","https://winecellar.vn/wp-content/uploads/2018/11/champagne-charles-heidsieck-brut-reserve.jpg"
"25081","VT/0303-23","Rượu vang Pháp Louis Latour Bourgogne Chardonnay","1.038.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","","in-stock","","Dòng Louis Latour Bourgogne Chardonnay là dòng vang trắng Chardonnay mang đặc trưng phong cách Chardonnay của vùng Bourgogne với hương vị tươi mát, đậm vừa, tròn trịa, tỏa hương đào, mơ trắng và chút bơ ngậy nhẹ.","https://winecellar.vn/ruou-vang-phap/louis-latour-bourgogne-chardonnay/","https://winecellar.vn/wp-content/uploads/2018/08/louis-latour-bourgogne-chardonnay.jpg"
"38001","VD/1490","Rượu Vang Úc Torbreck The Steading 2020","2.130.000","","","Blend, Syrah","Rượu Vang Đỏ","Nhà sản xuất","Úc Torbreck The Steading 2020","","1","750ml","2020","in-stock","","Hương thơm mãnh liệt của nho khô, lựu và dâu tằm cùng hương gia vị lôi cuốn. Rượu có đậm đà với kết cấu nhung mượt. Vị chát bóng bẩy, mượt mà, cuốn theo dư vị dài lâu, êm ái","https://winecellar.vn/ruou-vang-uc/torbreck-the-steading-2020/","https://winecellar.vn/wp-content/uploads/2023/09/torbreck-the-steading.jpg"
"101236","VD/1490-22","Rượu Vang Úc Torbreck The Steading 2022","2.130.000","","","Blend, Syrah","Rượu Vang Đỏ","Nhà sản xuất","Úc Torbreck The Steading 2022","","1","750ml","2022","in-stock","","Hương thơm mãnh liệt của nho khô, lựu và dâu tằm cùng hương gia vị lôi cuốn. Rượu có đậm đà với kết cấu nhung mượt. Vị chát bóng bẩy, mượt mà, cuốn theo dư vị dài lâu, êm ái","https://winecellar.vn/ruou-vang-uc/torbreck-the-steading-2022/","https://winecellar.vn/wp-content/uploads/2023/09/torbreck-the-steading.jpg"
"43856","VT/0620","Rượu Vang Pháp Chartron et Trébuchet Chablis 2022","1.188.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Pháp Chartron et Trébuchet Chablis 2022","","1","750ml","2022","in-stock","","Hương vị rượu vang trắng sống động, tươi mát, mang rõ nét đặc trưng của thổ nhưỡng giàu đá vôi vùng Chablis. Hương thơm cam quýt, lê, hoa trắng hòa quyện cùng những nốt hương gợi lên cảm giác biển cả tươi mát. Hương vị trái cây cân bằng, thơm ngon và vô cùng ấn tượng.","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-chablis/","https://winecellar.vn/wp-content/uploads/2024/04/chartron-et-trebuchet-chablis.jpg"
"73699","VT/0346-22","Rượu vang ngọt Château Roumieu 2022","","","","Blend","Rượu Vang Ngọt","Nhà sản xuất","Bordeaux","","1","750ml","2022","in-stock","","Rượu lan tỏa hương thơm trái cây thanh lịch, vị ngọt ngào nhưng vẫn giữ được nét tươi mát đặc trưng. Hương vị mang sắc thái nhiệt đới, thoảng chút mật ong dịu nhẹ. Rượu mang đến cảm giác đầy đặn, hé lộ hương xoài, chuối và hoa trắng. Hậu vị tươi mát, nhẹ nhàng thoảng vị bạc hà.","https://winecellar.vn/ruou-vang-phap/ruou-vang-ngot-chateau-roumieu-2022/","https://winecellar.vn/wp-content/uploads/2021/04/chateau-roumieu-2016.jpg"
"91935","VD/1611","Rượu Vang Pháp Domaine Faiveley Marsannay 2022","1.991.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Pháp Domaine Faiveley Marsannay 2022","","1","750ml","2022","in-stock","","Những gốc nho sinh trưởng trong khí hậu mát mẻ, thổ nhưỡng giàu đất sét, đá cuội và sỏi, mang đến hương vị trái cây và dư vị nồng nàn khó quên. Một chai rượu vang đỏ Marsannay quyến rũ, lan tỏa hương thơm đặc trưng của trái cây đỏ, điểm xuyết hương mận chín mọng. Vị trái cây lan tỏa trên vòm miệng, vị chát đậm đà, dư vị nồng nàn quyến rũ.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-marsannay-2022/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-marsannay.jpg"
"98148","VD/1611-23","Rượu Vang Pháp Domaine Faiveley Marsannay 2023","1.991.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Pháp Domaine Faiveley Marsannay 2023","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-marsannay-2023/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-marsannay.jpg"
"91932","VD/1604","Rượu Vang Pháp Domaine Faiveley Mercurey La Framboisière 2023","1.991.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Pháp Domaine Faiveley Mercurey La Framboisière 2023","","1","750ml","2023","in-stock","","Nho đến từ vườn nho thuộc sở hữu đặc quyền của điền trang. Rượu lan tỏa hương thơm nồng nàn của trái cây đỏ, hương khoáng chất tinh tế hòa quyên cùng hương gỗ ấm. Chất vị trái cây mạnh mẽ, vị chát mượt mà, hậu vị kéo dài kết hợp lại tạo nên một dòng rượu vang thực sự dễ chịu.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-mercurey-la-framboisiere-2023/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-mercurey-la-framboisiere.jpg"
"91895","VT/0678","Rượu Vang Pháp Domaine Faiveley Ladoix “Les Marnes Blanches” 2022","2.090.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","Từ thửa đất ban đầu canh tác Pinot Noir, Domaine Faiveley đã nhận ra tiềm năng của nó và canh tác Chardonnay, cho ra đời hương vị rượu vang trắng mạnh mẽ, tươi mát, sống động trên vòm miệng. Hương hoa hòa quyện với hương bánh brioche hấp dẫn. Hương vị bánh mì nướng được cân bằng bởi sự tươi mát dễ chịu.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-ladoix-les-marnes-blanches-2022/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-ladoix-les-marnes-blanches.jpg"
"98032","VT/0678-23","Rượu Vang Pháp Domaine Faiveley Ladoix “Les Marnes Blanches” 2023","2.090.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-ladoix-les-marnes-blanches-2023/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-ladoix-les-marnes-blanches.jpg"
"98111","VT/0696","Rượu Vang Pháp Domaine Faiveley Mercurey “Le Vallon Blanc” 2023","1.870.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-mercurey-le-vallon-blanc-2023/","https://winecellar.vn/wp-content/uploads/2025/11/domaine-faiveley-mercurey-le-vallon-blanc.jpg"
"98127","VT/0697","Rượu Vang Pháp Domaine Faiveley Mercurey Clos Rochette Monopole 2023","1.875.500","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Pháp Domaine Faiveley Mercurey Clos Rochette Monopole 2023","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-mercurey-clos-rochette-monopole-2023/","https://winecellar.vn/wp-content/uploads/2025/11/domaine-faiveley-mercurey-clos-rochette-monopole.jpg"
"98143","VT/0698","Rượu Vang Pháp Domaine Faiveley Montagny “Les Cent Pièces” 2023","1.694.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-montagny-les-cent-pieces-2023/","https://winecellar.vn/wp-content/uploads/2025/11/domaine-faiveley-montagny-les-cent-pieces.jpg"
"91939","VD/1607","Rượu Vang Pháp Domaine Faiveley Nuits-Saint-Georges “Les Montroziers” 2022","3.300.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","Dòng rượu vang này là sự pha trộn của 4 hecta ruộng nho trải dài từ Bắc xuống Nam Nuits-Saint-Georges và từ chân đồi lên đỉnh đồi. Đất sỏi đá mang đến hương thơm tinh tế; đất sét, bùn và đá vôi cứng mang lại sự cô đọng và chiều sâu cho rượu. Rượu lan tỏa hương gỗ ấm hòa quyện cùng trái cây thơm ngon. Hương vị rượu tròn đầy, quyến rũ, vị chát mượt mà, hài hòa.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-nuits-saint-georges-les-montroziers-2022/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-nuits-saint-georges-les-montroziers.jpg"
"91944","VD/1610","Rượu Vang Pháp Domaine Faiveley Gevrey-Chambertin Vieilles Vignes 2022","3.388.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","Nguồn nguyên liệu nho được tuyển chọn kỹ lưỡng từ 20 lô đất, trải dài trên 10 hecta. Một dòng vang quyến rũ với hương thơm nồng nàn. Những nét độc đáo của Gevrey-Chambertin được bộc lộ một cách chân thực qua những gốc nho hơn 45 năm tuổi. Hương thơm quyến rũ của quả mọng đen gây ấn tượng ngay khi vừa rót rượu ra ly. Chất vị phong phú, mạnh mẽ, để lại ấn tượng tuyệt vời.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-gevrey-chambertin-vieilles-vignes-2022/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-gevrey-chambertin-vieilles-vignes.jpg"
"91948","VD/1606","Rượu Vang Pháp Domaine Faiveley Beaune 1er Cru Clos De L’Écu Monopole 2022","3.685.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","Clos De Lécu là vườn nho độc quyền của điền trang, có thổ nhưỡng giàu đất sỏi, đá cuội và đất sét, giúp nho thoát nước tốt. Dòng Pinot Noir này mang đến chất vị thanh lịch, mượt mà và hương trái cây độc đáo. Sắc đỏ ruby rực rỡ báo hiệu một dòng rượu vang tràn ngập hương thơm tinh khiết của trái cây đỏ và đen. Vị rượu sống động trên vòm miệng, mang đến những nốt hương ấm và một chút bạc hà tươi mát.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-beaune-1er-cru-clos-de-lecu-monopole-2022/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-beaune-1er-cru-clos-de-lecu-monopole.jpg"
"91954","VD/1609","Rượu Vang Pháp Faiveley Chambolle-Musigny 2023","3.861.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","Thổ nhưỡng giàu đất đá, đá vôi, mang đến dòng rượu vang đỏ tinh tế tuyệt vời. Rượu lan tỏa hương thơm tươi mát và dễ chịu, toát lên hương gỗ hòa quyện cùng trái cây. Hương vị trái cây thơm ngon, nổi bật với anh đào chín, thoảng hương gia vị tinh tế. Một dòng rượu vang thanh lịch, tinh tế, vị chát mượt mà.","https://winecellar.vn/ruou-vang-phap/faiveley-chambolle-musigny-2023/","https://winecellar.vn/wp-content/uploads/2025/07/faiveley-chambolle-musigny.jpg"
"91961","VD/1608","Rượu Vang Pháp Faiveley Vosne-Romanée 2023","4.092.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2023","in-stock","","Rượu mang sắc đỏ ruby đậm, sâu lắng, lan tỏa hương thơm thoang thoảng của gỗ hòa quyện cùng những làn hương tươi mát. Hương vị trái cây đậm đà, vị chát tinh tế, dễ chịu, mang lại sự cân bằng ấn tượng. Dòng vang Vosne-Romanée này nổi bật với sự thanh lịch và hậu vị kéo dài tuyệt vời trên vòm miệng.","https://winecellar.vn/ruou-vang-phap/faiveley-vosne-romanee-2023/","https://winecellar.vn/wp-content/uploads/2025/07/faiveley-vosne-romanee.jpg"
"98152","VD/1612-06","Rượu Vang Pháp Domaine Faiveley Nuits-Saint-Georges Les Porêts-Saint-Georges 1er Cru 2006","5","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2006","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru-2006/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru.jpg"
"98150","VD/1612-15","Rượu Vang Pháp Domaine Faiveley Nuits-Saint-Georges Les Porêts-Saint-Georges 1er Cru 2015","6.776.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2015","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru-2015/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru.jpg"
"91972","VD/1612-16","Rượu Vang Pháp Domaine Faiveley Nuits-Saint-Georges Les Porêts-Saint-Georges 1er Cru 2016","4.840.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2016","in-stock","","Thổ nhưỡng giàu đất đá vôi nâu, nhiều sỏi đã mang lại một dòng rượu vang mạnh mẽ, có cấu trúc và vị chát đặc trưng của Nuits Saint-Georges. Hương thơm trái cây đen hòa quyện cùng hương gỗ tinh tế. Vị rượu đậm đà và hào phóng, dần phát triển mạnh mẽ với cấu trúc ấn tượng. Chất vị cân bằng tuyệt vời với tiềm năng lưu trữ lâu dài theo thời gian.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru-2016/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru.jpg"
"101300","VD/1605-18","Rượu Vang Pháp Domaine Faiveley Volnay 1er Cru Frémiets 2018","4.345.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Pháp Domaine Faiveley Volnay 1er Cru Frémiets 2018","","1","750ml","2018","in-stock","","Những gốc nho cổ thụ canh tác trên sườn đồi giàu đất sét, đá vôi, mang lại hương vị rượu vang đỏ tinh tế. Rượu lan tỏa hương thơm quyến rũ của trái cây chín mọng, điểm xuyết hương gia vị và gỗ ấm. Vị chát nhẹ nhàng bao bọc, để lại ấn tượng sâu sắc. Một dòng vang tinh tế và thanh lịch, mang đậm nét đặc trưng của Volnay.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-volnay-1er-cru-fremiets-2018/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-volnay-1er-cru-fremiets.jpg"
"91967","VD/1605","Rượu Vang Pháp Domaine Faiveley Volnay 1er Cru Frémiets 2022","4.345.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Pháp Domaine Faiveley Volnay 1er Cru Frémiets 2022","","1","750ml","2022","in-stock","","Những gốc nho cổ thụ canh tác trên sườn đồi giàu đất sét, đá vôi, mang lại hương vị rượu vang đỏ tinh tế. Rượu lan tỏa hương thơm quyến rũ của trái cây chín mọng, điểm xuyết hương gia vị và gỗ ấm. Vị chát nhẹ nhàng bao bọc, để lại ấn tượng sâu sắc. Một dòng vang tinh tế và thanh lịch, mang đậm nét đặc trưng của Volnay.","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-volnay-1er-cru-fremiets-2022/","https://winecellar.vn/wp-content/uploads/2025/07/domaine-faiveley-volnay-1er-cru-fremiets.jpg"
"101308","VD/1640","Rượu Vang Pháp Domaine Faiveley Nuits-Saint-Georges Aux Chaignots Premier Cru 2018","7.260.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2018","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-faiveley-nuits-saint-georges-aux-chaignots-premier-cru-2018/","https://winecellar.vn/wp-content/uploads/2026/03/domaine-faiveley-nuits-saint-georges-aux-chaignots-premier-cru.jpg"
